WHOREGION,FLUSEASON,HEMISPHERE,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,SPEC_PROCESSED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE
AMR,YR,NH,JAM,Jamaica,2017-11-06,2017,45,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
AFR,SH,SH,ZAF,South Africa,2021-09-20,2021,38,118.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,14.0,104.0
AMR,YR,NH,SUR,Suriname,2023-09-04,2023,36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EMR,YR,NH,IRN,Iran (Islamic Republic of),2019-11-18,2019,47,2651.0,533.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,845.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,851.0,1800.0
EUR,NH,NH,ESP,Spain,2018-12-31,2019,1,87.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,82.0
AFR,YR,SH,MOZ,Mozambique,2023-01-02,2023,1,57.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,47.0
AFR,SH,SH,ZAF,South Africa,2021-03-22,2021,12,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
SEAR,YR,NH,MMR,Myanmar,2016-02-15,2016,7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
EMR,YR,NH,SAU,Saudi Arabia,2019-08-12,2019,33,286.0,35.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,50.0,236.0
AMR,YR,NH,MEX,Mexico,2022-07-11,2022,28,465.0,0.0,0.0,52.0,0.0,0.0,0.0,3.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,410.0
EMR,NH,NH,LBY,Libya,2022-09-19,2022,38,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
SEAR,YR,NH,MMR,Myanmar,2017-11-06,2017,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AFR,YR,SH,MDG,Madagascar,2018-06-25,2018,26,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,12.0
SEAR,YR,NH,NPL,Nepal,2020-09-07,2020,37,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
EMR,YR,NH,QAT,Qatar,2020-10-12,2020,42,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0
WPR,SH,SH,FJI,Fiji,2017-11-13,2017,46,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
WPR,SH,SH,AUS,Australia,2016-07-04,2016,27,1184.0,25.0,0.0,22.0,0.0,0.0,52.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,132.0,1052.0
AMR,YR,NH,VEN,Venezuela (Bolivarian Republic of),2015-10-12,2015,42,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
AFR,YR,SH,MOZ,Mozambique,2019-07-29,2019,31,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
EUR,NH,NH,ESP,Spain,2019-01-14,2019,3,162.0,28.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,110.0
EUR,NH,NH,ALB,Albania,2021-10-18,2021,42,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
SEAR,YR,NH,BTN,Bhutan,2021-12-13,2021,50,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
AMR,YR,NH,LCA,Saint Lucia,2015-06-15,2015,25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
WPR,SH,SH,FJI,Fiji,2022-03-07,2022,10,58.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,31.0
EUR,NH,NH,LTU,Lithuania,2023-06-05,2023,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
AFR,YR,SH,MOZ,Mozambique,2019-06-24,2019,26,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
SEAR,YR,NH,MDV,Maldives,2015-08-10,2015,33,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
EMR,YR,NH,PAK,Pakistan,2019-09-16,2019,38,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
EUR,NH,NH,IRL,Ireland,2000-01-10,2000,2,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
AMR,YR,NH,SLV,El Salvador,2021-09-06,2021,36,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
EUR,NH,NH,ESP,Spain,2017-01-23,2017,4,113.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,87.0
WPR,YR,NH,VNM,Viet Nam,2019-08-05,2019,32,40.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10.0,30.0
AMR,YR,NH,GTM,Guatemala,2021-04-12,2021,15,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
AFR,YR,NH,ETH,Ethiopia,2021-09-06,2021,36,67.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,62.0
SEAR,YR,NH,BTN,Bhutan,2021-07-05,2021,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
AMR,YR,NH,BRB,Barbados,2023-04-17,2023,16,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
AFR,YR,SH,MDG,Madagascar,2021-02-15,2021,7,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
EMR,YR,NH,PAK,Pakistan,2020-11-16,2020,47,221.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10.0,211.0
AMR,YR,NH,BLZ,Belize,2020-01-06,2020,2,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
AMR,SH,SH,URY,Uruguay,2021-04-12,2021,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
WPR,YR,NH,LAO,Lao People's Democratic Republic,2017-02-13,2017,7,92.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,1.0,0.0,7.0,11.0,81.0
AMR,YR,NH,GTM,Guatemala,2021-01-11,2021,2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
AMR,YR,SH,BRA,Brazil,2009-03-02,2009,10,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0
SEAR,YR,SH,IDN,Indonesia,2019-03-25,2019,13,38.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,18.0,20.0
AFR,YR,NH,UGA,Uganda,2021-02-01,2021,5,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0
AMR,YR,NH,GUF,French Guiana,2018-07-23,2018,30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAR,YR,SH,TLS,Timor-Leste,2022-10-31,2022,44,200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,198.0
AFR,YR,NH,SEN,Senegal,2022-10-10,2022,41,66.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,13.0,53.0
AMR,SH,SH,URY,Uruguay,2023-01-30,2023,5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
AMR,YR,NH,CRI,Costa Rica,2022-09-12,2022,37,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
WPR,YR,NH,SGP,Singapore,2023-01-09,2023,2,154.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,26.0,128.0
AFR,YR,NH,BFA,Burkina Faso,2018-10-22,2018,43,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,6.0,6.0,45.0
AMR,YR,NH,HND,Honduras,2022-11-28,2022,48,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,10.0
AMR,YR,SH,PER,Peru,2021-05-24,2021,21,16158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16158.0
EMR,NH,NH,TUN,Tunisia,2018-05-28,2018,22,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
SEAR,YR,NH,BTN,Bhutan,2017-07-17,2017,29,66.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,16.0,50.0
WPR,SH,SH,NZL,New Zealand,2018-08-20,2018,34,94.0,34.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,49.0,45.0
SEAR,YR,NH,BGD,Bangladesh,2016-09-19,2016,38,130.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,128.0
AFR,YR,NH,GHA,Ghana,2021-12-06,2021,49,58.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,51.0
SEAR,YR,NH,LKA,Sri Lanka,2023-08-14,2023,33,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0
AMR,YR,NH,BLZ,Belize,2022-02-21,2022,8,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
AMR,SH,SH,CHL,Chile,2020-12-28,2020,53,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0
AMR,YR,NH,HTI,Haiti,2020-08-31,2020,36,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
EMR,YR,NH,IRN,Iran (Islamic Republic of),2019-09-23,2019,39,159.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,155.0
AFR,YR,NH,UGA,Uganda,2020-05-04,2020,19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
EMR,NH,NH,EGY,Egypt,2018-07-09,2018,28,143.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,140.0
AFR,YR,NH,KEN,Kenya,2022-04-25,2022,17,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0
SEAR,NH,NH,PRK,Democratic People's Republic of Korea,2018-07-30,2018,31,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
AFR,YR,NH,SEN,Senegal,2019-02-11,2019,7,47.0,1.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,21.0,26.0
AMR,NH,NH,USA,United States of America,2016-03-07,2016,10,5095.0,2173.0,0.0,313.0,0.0,0.0,47.0,0.0,0.0,2533.0,0.0,0.0,162.0,0.0,333.0,246.0,741.0,3274.0,1821.0
WPR,YR,NH,SGP,Singapore,2020-04-06,2020,15,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
AFR,YR,NH,SEN,Senegal,2023-03-06,2023,10,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
AFR,YR,NH,SLE,Sierra Leone,2018-12-31,2019,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AFR,YR,NH,NGA,Nigeria,2021-06-07,2021,23,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0
WPR,SH,SH,NCL,New Caledonia,2019-07-22,2019,30,78.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,20.0,58.0
WPR,SH,SH,NZL,New Zealand,2023-01-09,2023,2,26.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0
EMR,NH,NH,EGY,Egypt,2022-04-11,2022,15,64.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,15.0,49.0
AFR,YR,NH,NER,Niger,2009-10-05,2009,41,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
EMR,YR,NH,IRQ,Iraq,2018-04-16,2018,16,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
EMR,YR,NH,SAU,Saudi Arabia,2021-11-15,2021,46,134.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,115.0
SEAR,YR,NH,IND,India,2016-12-05,2016,49,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
AMR,YR,NH,JAM,Jamaica,2017-06-05,2017,23,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,6.0
WPR,SH,SH,FJI,Fiji,2018-05-14,2018,20,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
AMR,YR,NH,COL,Colombia,2022-06-06,2022,23,298.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,296.0
WPR,NH,NH,KOR,Republic of Korea,2017-08-28,2017,35,226.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,225.0
AMR,YR,NH,GTM,Guatemala,2020-09-28,2020,40,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
EMR,YR,NH,ARE,United Arab Emirates,2023-04-03,2023,14,204.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,18.0,186.0
EUR,NH,NH,FIN,Finland,2018-10-22,2018,43,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
AMR,YR,NH,NIC,Nicaragua,2021-11-22,2021,47,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
AMR,YR,SH,ECU,Ecuador,2020-03-09,2020,11,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
SEAR,YR,NH,NPL,Nepal,2023-06-19,2023,25,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,15.0
EMR,NH,NH,EGY,Egypt,2019-12-02,2019,49,287.0,131.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,153.0,134.0
SEAR,YR,NH,THA,Thailand,2016-02-29,2016,9,122.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,21.0,0.0,6.0,14.0,41.0,60.0,62.0
EMR,YR,NH,QAT,Qatar,2023-04-10,2023,15,564.0,3.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,50.0,514.0
AMR,YR,NH,HND,Honduras,2022-09-05,2022,36,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
EMR,YR,NH,AFG,Afghanistan,2021-02-22,2021,8,107.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,104.0
AMR,SH,SH,PRY,Paraguay,2023-07-10,2023,28,304.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,296.0
SEAR,YR,NH,NPL,Nepal,2017-08-14,2017,33,375.0,232.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,248.0,127.0
AFR,SH,SH,ZAF,South Africa,2019-03-25,2019,13,160.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,158.0
EMR,YR,NH,PAK,Pakistan,2022-03-07,2022,10,1298.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1272.0
AMR,YR,NH,GTM,Guatemala,2021-05-10,2021,19,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
AMR,YR,NH,NIC,Nicaragua,2023-04-03,2023,14,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
AMR,NH,NH,USA,United States of America,2019-01-21,2019,4,44101.0,0.0,0.0,0.0,0.0,0.0,8309.0,0.0,0.0,8309.0,0.0,0.0,0.0,0.0,0.0,243.0,243.0,8552.0,35549.0
AMR,YR,SH,ECU,Ecuador,2021-08-23,2021,34,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
EMR,YR,NH,AFG,Afghanistan,2021-05-17,2021,20,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
SEAR,YR,NH,NPL,Nepal,2022-04-25,2022,17,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
AMR,NH,NH,USA,United States of America,2017-10-16,2017,42,17827.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,388.0,17439.0
SEAR,YR,NH,IND,India,2023-08-14,2023,33,131.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,9.0,0.0,0.0,1.0,10.0,23.0,108.0
SEAR,YR,NH,THA,Thailand,2018-12-31,2019,1,20.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0
SEAR,YR,NH,BGD,Bangladesh,2019-07-08,2019,28,263.0,15.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,88.0,175.0
AMR,YR,NH,HND,Honduras,2021-07-05,2021,27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
AFR,YR,NH,NGA,Nigeria,2021-02-08,2021,6,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0
EMR,NH,NH,TUN,Tunisia,2016-12-12,2016,50,59.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,11.0,48.0
AFR,YR,NH,SEN,Senegal,2021-05-03,2021,18,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
AFR,YR,NH,SEN,Senegal,2021-10-25,2021,43,46.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.0
AFR,YR,NH,BFA,Burkina Faso,2022-06-06,2022,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AMR,YR,NH,MEX,Mexico,2022-02-21,2022,8,456.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,427.0
WPR,YR,NH,SGP,Singapore,2020-06-15,2020,25,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
EMR,NH,NH,PSE,"occupied Palestinian territory, including east Jerusalem",2018-02-12,2018,7,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,15.0
AMR,NH,NH,USA,United States of America,2020-09-21,2020,39,1738.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1737.0
AMR,YR,SH,BOL,Bolivia (Plurinational State of),2020-03-16,2020,12,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
AMR,SH,SH,URY,Uruguay,2019-04-29,2019,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
AMR,NH,NH,USA,United States of America,2019-06-17,2019,25,10450.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,199.0,10251.0
EMR,YR,NH,JOR,Jordan,2020-07-13,2020,29,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
AFR,YR,SH,MDG,Madagascar,2016-04-04,2016,14,27.0,3.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0
AMR,YR,NH,CRI,Costa Rica,2021-05-31,2021,22,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
